Time,w1,x1,y1,z1,w2,x2,y2,z2,x_diff,y_diff,z_diff
1718830624.726995,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-1.8924348976539282,13.734953673986118,-1.800261887660696
1718830624.727376,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-1.8924348976539282,13.734953673986118,-1.800261887660696
1718830624.727752,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-1.8924348976539282,13.734953673986118,-1.800261887660696
1718830624.741185,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-1.8924348976539282,13.734953673986118,-1.800261887660696
1718830624.750756,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-1.8924348976539282,13.734953673986118,-1.800261887660696
1718830624.766176,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-1.8924348976539282,13.734953673986118,-1.800261887660696
1718830624.775702,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-1.8924348976539282,13.734953673986118,-1.800261887660696
1718830624.7911701,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-1.8924348976539282,13.734953673986118,-1.800261887660696
1718830624.8011289,-0.69,0.0,-0.01,0.73,0.77,0.01,-0.01,-0.64,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.8166761,-0.69,0.0,-0.01,0.73,0.76,0.02,-0.02,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.826059,-0.69,0.0,-0.01,0.73,0.76,0.02,-0.02,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.841231,-0.69,0.0,-0.01,0.73,0.76,0.03,-0.02,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.8511732,-0.68,0.0,-0.01,0.73,0.76,0.03,-0.02,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.866241,-0.68,0.0,-0.01,0.73,0.76,0.03,-0.03,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.8760982,-0.68,0.0,-0.01,0.73,0.76,0.03,-0.03,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.891184,-0.68,0.0,-0.01,0.73,0.76,0.04,-0.04,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.901202,-0.68,0.0,-0.01,0.73,0.76,0.04,-0.04,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.916258,-0.68,0.0,-0.01,0.73,0.76,0.05,-0.05,-0.65,-2.6454651031232737,13.727874714036105,-1.098962164294418
1718830624.9260201,-0.68,0.0,-0.01,0.73,0.76,0.05,-0.05,-0.65,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830624.972028,-0.68,0.0,-0.01,0.73,0.76,0.06,-0.06,-0.65,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830624.9724422,-0.68,0.01,-0.01,0.74,0.76,0.06,-0.06,-0.65,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830624.972825,-0.68,0.01,-0.01,0.74,0.76,0.07,-0.06,-0.65,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830624.976105,-0.68,0.01,-0.01,0.74,0.76,0.07,-0.06,-0.65,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830624.99221,-0.68,0.01,-0.01,0.74,0.76,0.08,-0.07,-0.65,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830625.001618,-0.67,0.01,-0.01,0.74,0.76,0.08,-0.07,-0.65,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830625.0161548,-0.67,0.01,-0.01,0.74,0.76,0.09,-0.08,-0.64,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830625.026192,-0.67,0.01,-0.01,0.74,0.76,0.09,-0.08,-0.64,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830625.042191,-0.67,0.01,-0.01,0.74,0.75,0.1,-0.09,-0.65,-9.246576812210845,12.769099594884173,-2.0777398954959887
1718830625.051599,-0.67,0.01,-0.01,0.74,0.75,0.1,-0.09,-0.65,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.066669,-0.67,0.01,-0.01,0.74,0.75,0.11,-0.1,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.076258,-0.67,0.01,-0.01,0.74,0.75,0.11,-0.1,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.0921888,-0.67,0.01,-0.01,0.74,0.75,0.12,-0.11,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.1015732,-0.67,0.01,-0.01,0.75,0.75,0.12,-0.11,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.1172822,-0.67,0.01,-0.01,0.75,0.75,0.13,-0.12,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.126252,-0.66,0.01,-0.01,0.75,0.75,0.13,-0.12,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.142312,-0.66,0.01,-0.01,0.75,0.74,0.15,-0.13,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.1515992,-0.66,0.01,-0.01,0.75,0.74,0.15,-0.13,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.166191,-0.66,0.01,-0.01,0.75,0.74,0.16,-0.14,-0.64,-17.411970312781982,13.584000922100495,-1.9262280555166924
1718830625.196724,-0.66,0.01,-0.01,0.75,0.74,0.16,-0.14,-0.64,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.2178,-0.66,0.01,-0.01,0.75,0.73,0.18,-0.16,-0.64,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.218209,-0.66,0.01,-0.01,0.75,0.73,0.18,-0.16,-0.64,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.2185862,-0.66,0.01,-0.01,0.75,0.73,0.19,-0.18,-0.64,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.226229,-0.66,0.01,-0.01,0.75,0.73,0.19,-0.18,-0.64,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.242286,-0.66,0.01,-0.01,0.75,0.72,0.21,-0.19,-0.63,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.251501,-0.67,0.01,-0.01,0.75,0.72,0.21,-0.19,-0.63,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.267201,-0.67,0.01,-0.01,0.75,0.72,0.22,-0.2,-0.63,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.276347,-0.67,0.01,-0.01,0.74,0.72,0.22,-0.2,-0.63,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.2921731,-0.67,0.01,-0.01,0.74,0.71,0.24,-0.22,-0.62,-26.812545710486912,14.843723024525353,-3.3668532894302294
1718830625.301567,-0.67,0.01,-0.01,0.74,0.71,0.24,-0.22,-0.62,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.317743,-0.67,0.01,-0.01,0.74,0.7,0.25,-0.23,-0.62,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.326238,-0.67,0.01,-0.01,0.74,0.7,0.25,-0.23,-0.62,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.3421881,-0.67,0.01,-0.01,0.74,0.7,0.26,-0.25,-0.62,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.351521,-0.67,0.01,-0.01,0.74,0.7,0.26,-0.25,-0.62,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.3672268,-0.67,0.01,-0.01,0.74,0.7,0.27,-0.25,-0.61,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.376377,-0.67,0.01,-0.01,0.74,0.7,0.27,-0.25,-0.61,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.3921862,-0.67,0.01,-0.01,0.74,0.69,0.28,-0.26,-0.61,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.401393,-0.67,0.01,-0.01,0.74,0.69,0.28,-0.26,-0.61,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.417187,-0.67,0.01,-0.01,0.74,0.69,0.29,-0.27,-0.61,-40.451453766608914,11.844976095047972,-4.513174286294876
1718830625.4424262,-0.67,0.01,-0.01,0.74,0.69,0.29,-0.27,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.462825,-0.67,0.01,-0.01,0.74,0.68,0.29,-0.28,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.463237,-0.67,0.01,-0.01,0.74,0.68,0.29,-0.28,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.4673028,-0.67,0.01,-0.01,0.74,0.68,0.3,-0.28,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.476298,-0.67,0.01,-0.01,0.74,0.68,0.3,-0.28,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.49216,-0.67,0.01,-0.01,0.74,0.68,0.3,-0.29,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.50145,-0.67,0.01,-0.01,0.74,0.68,0.3,-0.29,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.5171661,-0.67,0.01,-0.01,0.74,0.67,0.3,-0.29,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.526321,-0.67,0.01,-0.01,0.74,0.67,0.3,-0.29,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.5421991,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.29,-0.61,-48.926177355058,10.400500386516583,-5.335098117896362
1718830625.551432,-0.67,0.0,-0.01,0.74,0.67,0.31,-0.29,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.597177,-0.67,0.0,-0.01,0.74,0.67,0.31,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.5976489,-0.67,0.0,-0.01,0.74,0.67,0.31,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.598015,-0.67,0.0,-0.01,0.74,0.67,0.32,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.6014311,-0.67,0.01,-0.01,0.74,0.67,0.32,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.6172118,-0.67,0.01,-0.01,0.74,0.67,0.32,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.626515,-0.67,0.01,-0.01,0.74,0.67,0.32,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.642184,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.65149,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.6860778,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.3,-0.61,-51.63622426161284,8.040966607372079,-5.555079237048191
1718830625.693556,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.3,-0.61,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.7060108,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.29,-0.61,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.706429,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.29,-0.61,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.717192,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.29,-0.61,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.72655,-0.67,0.01,-0.01,0.74,0.67,0.31,-0.29,-0.61,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.7422678,-0.67,0.01,-0.01,0.74,0.67,0.3,-0.28,-0.61,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.751452,-0.67,0.01,-0.01,0.74,0.67,0.3,-0.28,-0.61,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.767213,-0.67,0.01,-0.01,0.74,0.67,0.3,-0.28,-0.62,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.776376,-0.67,0.01,-0.01,0.74,0.67,0.3,-0.28,-0.62,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.792234,-0.67,0.01,-0.01,0.74,0.68,0.29,-0.27,-0.62,-53.151598843256664,8.216121239981836,-5.870789697376246
1718830625.801397,-0.67,0.01,-0.01,0.74,0.68,0.29,-0.27,-0.62,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.817821,-0.67,0.01,-0.01,0.74,0.68,0.29,-0.27,-0.62,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.826406,-0.67,0.01,-0.01,0.74,0.68,0.29,-0.27,-0.62,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.842195,-0.67,0.01,-0.01,0.74,0.68,0.28,-0.26,-0.62,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.85142,-0.67,0.01,-0.01,0.74,0.68,0.28,-0.26,-0.62,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.8672209,-0.67,0.01,-0.01,0.74,0.68,0.28,-0.26,-0.62,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.876618,-0.67,0.01,-0.01,0.74,0.68,0.28,-0.26,-0.62,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.892192,-0.67,0.01,-0.01,0.74,0.69,0.27,-0.25,-0.63,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.901477,-0.67,0.01,-0.01,0.74,0.69,0.27,-0.25,-0.63,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.9295151,-0.67,0.01,-0.01,0.74,0.69,0.26,-0.25,-0.63,-48.771937120004246,8.925080251978379,-4.670311913471716
1718830625.9394429,-0.67,0.01,-0.01,0.74,0.69,0.26,-0.25,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830625.948271,-0.67,0.01,-0.01,0.74,0.69,0.26,-0.24,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830625.9513721,-0.67,0.01,-0.01,0.74,0.69,0.26,-0.24,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830625.967183,-0.67,0.01,-0.01,0.74,0.7,0.25,-0.24,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830625.976424,-0.67,0.01,-0.01,0.74,0.7,0.25,-0.24,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830625.992289,-0.67,0.01,-0.01,0.74,0.7,0.24,-0.23,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830626.001409,-0.67,0.01,-0.01,0.74,0.7,0.24,-0.23,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830626.0171678,-0.67,0.01,-0.01,0.74,0.7,0.24,-0.23,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830626.026426,-0.67,0.01,-0.01,0.74,0.7,0.24,-0.23,-0.63,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830626.042175,-0.67,0.01,-0.01,0.74,0.7,0.23,-0.22,-0.64,-44.38837816151518,8.95615542018938,-4.9258350118676635
1718830626.051424,-0.67,0.01,-0.01,0.74,0.7,0.23,-0.22,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.0677571,-0.67,0.01,-0.01,0.74,0.71,0.22,-0.21,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.076432,-0.67,0.01,-0.01,0.74,0.71,0.22,-0.21,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.092184,-0.67,0.01,-0.01,0.74,0.71,0.22,-0.21,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.101414,-0.67,0.01,-0.01,0.74,0.71,0.22,-0.21,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.1172428,-0.67,0.01,-0.01,0.74,0.71,0.21,-0.2,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.126549,-0.67,0.01,-0.01,0.74,0.71,0.21,-0.2,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.1421928,-0.67,0.01,-0.01,0.74,0.71,0.2,-0.19,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.1832252,-0.67,0.01,-0.01,0.74,0.71,0.2,-0.19,-0.64,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.1897511,-0.67,0.01,-0.01,0.74,0.71,0.2,-0.19,-0.65,-39.22283900704761,9.334439541989571,-4.321790399328925
1718830626.193957,-0.67,0.01,-0.01,0.74,0.71,0.2,-0.19,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.2028182,-0.67,0.01,-0.01,0.74,0.71,0.19,-0.18,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.203223,-0.67,0.01,-0.01,0.74,0.71,0.19,-0.18,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.217215,-0.67,0.01,-0.01,0.74,0.71,0.19,-0.17,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.2264252,-0.67,0.01,-0.01,0.74,0.71,0.19,-0.17,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.242274,-0.67,0.01,-0.01,0.74,0.72,0.18,-0.16,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.251434,-0.67,0.01,-0.01,0.74,0.72,0.18,-0.16,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.267176,-0.67,0.01,-0.01,0.74,0.72,0.17,-0.16,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.276622,-0.67,0.01,-0.01,0.74,0.72,0.17,-0.16,-0.65,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.292309,-0.67,0.01,-0.01,0.74,0.72,0.16,-0.15,-0.66,-34.04722215106326,9.657503292529961,-3.684907161101479
1718830626.301446,-0.67,0.01,-0.01,0.74,0.72,0.16,-0.15,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.317817,-0.67,0.01,-0.01,0.74,0.72,0.16,-0.14,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.326655,-0.67,0.01,-0.01,0.74,0.72,0.16,-0.14,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.3423302,-0.67,0.01,-0.01,0.74,0.73,0.15,-0.14,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.351394,-0.67,0.01,-0.01,0.74,0.73,0.15,-0.14,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.3672209,-0.67,0.01,-0.01,0.74,0.73,0.14,-0.13,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.37674,-0.67,0.01,-0.01,0.74,0.73,0.14,-0.13,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.392185,-0.67,0.01,-0.01,0.74,0.73,0.13,-0.12,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.401433,-0.67,0.01,-0.01,0.74,0.73,0.13,-0.12,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.432672,-0.67,0.01,-0.01,0.74,0.73,0.13,-0.12,-0.66,-27.28876240667329,10.013154478514977,-2.815417915366015
1718830626.43727,-0.67,0.01,-0.01,0.74,0.73,0.13,-0.12,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.4455512,-0.67,0.01,-0.01,0.74,0.73,0.12,-0.11,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.451478,-0.67,0.01,-0.01,0.74,0.73,0.12,-0.11,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.467176,-0.67,0.01,-0.01,0.74,0.73,0.11,-0.1,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.476701,-0.67,0.01,-0.01,0.74,0.73,0.11,-0.1,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.492348,-0.67,0.01,-0.01,0.74,0.73,0.11,-0.09,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.501424,-0.67,0.01,-0.01,0.74,0.73,0.11,-0.09,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.517184,-0.67,0.01,-0.01,0.74,0.74,0.1,-0.09,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.5268202,-0.67,0.01,-0.01,0.74,0.74,0.1,-0.09,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.542258,-0.67,0.01,-0.01,0.74,0.74,0.09,-0.08,-0.66,-22.332801544470456,11.022417387462605,-2.29978219175511
1718830626.5513668,-0.67,0.01,-0.01,0.74,0.74,0.09,-0.08,-0.66,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.58096,-0.67,0.01,-0.01,0.74,0.74,0.08,-0.07,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.581384,-0.67,0.01,-0.01,0.74,0.74,0.08,-0.07,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.59232,-0.67,0.01,-0.01,0.74,0.74,0.07,-0.07,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.6014059,-0.67,0.01,-0.01,0.74,0.74,0.07,-0.07,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.617177,-0.67,0.01,-0.01,0.74,0.74,0.07,-0.06,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.626805,-0.67,0.01,-0.01,0.74,0.74,0.07,-0.06,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.642389,-0.67,0.01,-0.01,0.74,0.74,0.07,-0.06,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.67619,-0.67,0.01,-0.01,0.74,0.74,0.07,-0.06,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.681431,-0.67,0.01,-0.01,0.74,0.74,0.06,-0.06,-0.67,-15.708252088228239,12.039793218684226,-1.4452543444850328
1718830626.683539,-0.67,0.01,-0.01,0.74,0.74,0.06,-0.06,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.7281752,-0.67,0.01,-0.01,0.74,0.74,0.06,-0.05,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.72861,-0.67,0.01,-0.01,0.75,0.74,0.06,-0.05,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.7289789,-0.67,0.01,-0.01,0.75,0.74,0.05,-0.05,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.7293491,-0.67,0.01,-0.01,0.75,0.74,0.05,-0.05,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.742503,-0.67,0.01,-0.01,0.75,0.74,0.05,-0.04,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.751446,-0.67,0.01,-0.01,0.75,0.74,0.05,-0.04,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.767182,-0.67,0.01,-0.01,0.75,0.74,0.04,-0.04,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.776999,-0.66,0.01,-0.01,0.75,0.74,0.04,-0.04,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.7924328,-0.66,0.01,-0.01,0.75,0.74,0.03,-0.03,-0.67,-11.53390473062632,11.229450372451517,-1.542665777919438
1718830626.801441,-0.66,0.01,-0.01,0.75,0.74,0.03,-0.03,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.817879,-0.66,0.01,-0.01,0.75,0.74,0.02,-0.02,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.827054,-0.66,0.01,-0.01,0.75,0.74,0.02,-0.02,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.842192,-0.66,0.01,-0.01,0.75,0.74,0.02,-0.01,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.851393,-0.66,0.01,-0.01,0.75,0.74,0.02,-0.01,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.86723,-0.66,0.01,-0.01,0.75,0.74,0.01,-0.01,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.877105,-0.66,0.01,-0.01,0.75,0.74,0.01,-0.01,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.893184,-0.66,0.01,-0.01,0.75,0.74,0.01,-0.01,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.920615,-0.66,0.01,-0.01,0.75,0.74,0.01,-0.01,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.931113,-0.66,0.01,-0.01,0.75,0.74,0.01,-0.0,-0.67,-6.63086070933431,12.940957014440636,-0.9842877764372298
1718830626.932276,-0.66,0.01,-0.01,0.75,0.74,0.01,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830626.979517,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830626.980018,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830626.980385,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830626.98082,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830626.9922829,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830627.002155,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830627.018198,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830627.027648,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830627.042368,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-2.433187542189044,12.990341167802102,0.5672104825112105
1718830627.052084,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
1718830627.068682,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
1718830627.077564,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
1718830627.0921862,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
1718830627.10219,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
1718830627.1182778,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
1718830627.1276412,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.0,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
1718830627.1423092,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.01,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
1718830627.152155,-0.66,0.01,-0.01,0.75,0.74,0.0,-0.01,-0.67,-1.6425367202134615,12.987240429238572,-0.10602006450779398
