Time,w1,x1,y1,z1,time2,w2,x2,y2,z2
1729028463.106544,-0.9993744125176631,-0.0036464585825773848,0.0030107722375334357,0.03504885440802746,1729028463.106552,-0.9993961871686032,-0.013875138699030953,0.018160411764952537,0.02617137832572869
1729028463.114757,-0.9993741407836823,-0.003635969440631136,0.0030201449674584816,0.03505688496542931,1729028463.114766,-0.999396968774521,-0.014013326572133441,0.018009308526755634,0.02617231913816548
1729028463.123313,-0.999373850613429,-0.0036432968823696637,0.002991373875798198,0.03506686156829575,1729028463.123334,-0.9993949621540723,-0.014213967263664926,0.01788616382618458,0.02622513868925802
1729028463.13153,-0.9993736028214686,-0.0036508589545828952,0.002953635027655221,0.035076334652510255,1729028463.1315389,-0.9993938614573926,-0.014438112854273566,0.017735962546853973,0.026246641899980497
1729028463.13987,-0.9993739206074392,-0.0036535789543795305,0.0029396696711177983,0.035068169509751446,1729028463.139879,-0.9993948549280877,-0.01459780173600063,0.017637552251367265,0.02618673095908297
1729028463.148166,-0.9993735051108752,-0.003654813894471624,0.002938709948301869,0.03507996011457343,1729028463.148174,-0.99939268838026,-0.014668737483246519,0.017581624098036094,0.026267261882419013
1729028463.1565151,-0.9993731116464549,-0.0036549611452070777,0.0029381175217806834,0.035091201782465005,1729028463.156527,-0.9993919209718392,-0.014684101677719882,0.0175586008863315,0.026303250541523993
1729028463.1648982,-0.9993728477982945,-0.0036562527817845408,0.002943871798826646,0.03509809849485824,1729028463.1649148,-0.9993925166124888,-0.014684872806854734,0.017570098987790335,0.02627249267127435
1729028463.173135,-0.9993725194694378,-0.0036546771059796945,0.0029497534771427,0.03510711635813041,1729028463.1731431,-0.9993919802882694,-0.014676069891514732,0.017573704256359308,0.026295391739632572
1729028463.181584,-0.9993720417049793,-0.003653499910881762,0.002956707194246385,0.03512025169883998,1729028463.181592,-0.9993919403165971,-0.014666697405210198,0.01757119270775281,0.026303817294804355
1729028463.189895,-0.9993721234044475,-0.0036539344536363695,0.0029665387663618888,0.03511705245094111,1729028463.189903,-0.9993929474371291,-0.014666361050766377,0.017576893342051543,0.026261898006398224
1729028463.207716,-0.9993719495559656,-0.0036523745064729373,0.0029707029571784623,0.03512180982115154,1729028463.207726,-0.9993924608872331,-0.014638150214128221,0.01758406063026947,0.026291338722478907
1729028463.2077582,-0.9993716579060262,-0.0036505144457343527,0.0029722994958631924,0.035130165871357144,1729028463.207765,-0.9993917033631577,-0.014643179668390382,0.01757790198153079,0.02632143423168815
1729028463.215928,-0.9993715684963705,-0.003652852887800939,0.002970175293297914,0.03513264586693354,1729028463.21594,-0.9993914325783664,-0.014656823069821145,0.017576480214011262,0.02632507112520649
1729028463.2262778,-0.9993714332539312,-0.003652922430594855,0.002967189369718158,0.03513673776752346,1729028463.2262888,-0.9993917143443324,-0.014646489807640412,0.01758899131530581,0.026311765822941147
1729028463.233158,-0.9993710042276076,-0.0036539333381527877,0.0029597187305794638,0.03514946294468002,1729028463.233168,-0.9993912886916142,-0.014621487399118033,0.01759728552572406,0.02633628173600633
1729028463.239924,-0.9993711657622351,-0.0036517083453564726,0.002961368284506948,0.035144962186282436,1729028463.239935,-0.9993916184104548,-0.014594253196705561,0.0176183749522639,0.026324773286847514
1729028463.248405,-0.9993713079096744,-0.0036547417468519357,0.002959645405684473,0.03514074968954778,1729028463.248419,-0.9993915848202717,-0.01454240405339552,0.017668946228146253,0.0263208475160005
1729028463.257654,-0.9993710032207066,-0.0036542325218517275,0.0029614589038472632,0.035149313897652086,1729028463.257662,-0.9993910786579796,-0.014527326445521844,0.017683031032300994,0.02633892744012656
1729028463.264883,-0.9993710957958938,-0.0036543676990651616,0.002965519158453154,0.03514632527811978,1729028463.264891,-0.999391708638804,-0.01450916341999622,0.0177017538866503,0.026312445538189122
1729028463.273176,-0.9993712135841528,-0.0036531565088812586,0.002968242341398243,0.03514287188409654,1729028463.273184,-0.9993924999704741,-0.01445404519571629,0.01774509234267416,0.02628351723031486
1729028463.281557,-0.999371083740636,-0.0036527012861125017,0.0029729990397315918,0.03514620937015911,1729028463.281569,-0.9993924563633575,-0.014387345893254093,0.017785904242976755,0.02629418286279878
1729028463.289952,-0.9993711580133491,-0.0036517632650731814,0.0029732675370959033,0.035144172152243754,1729028463.289969,-0.9993927554239181,-0.014371483695225644,0.01779115213474105,0.0262879395979409
1729028463.2981691,-0.9993713134588507,-0.003652292155886607,0.0029731470386274357,0.03513970680336504,1729028463.298178,-0.9993924525797552,-0.014407415913571248,0.017788810703959906,0.02628136805902692
1729028463.306498,-0.9993711989003069,-0.003651642342538543,0.00297198499468855,0.03514313050877366,1729028463.306506,-0.9993919066109418,-0.01445711394243904,0.017744244886845492,0.02630495448385589
1729028463.314906,-0.9993712246366165,-0.0036522331429557544,0.002972530183333179,0.035142291127473246,1729028463.314913,-0.9993920252451902,-0.014519194965163544,0.017704948652212442,0.02629272992869619
1729028463.323214,-0.9993713372650788,-0.003653387027561435,0.0029693599417549683,0.035139236158056086,1729028463.323224,-0.9993921656987965,-0.014581514724746603,0.017665751523506516,0.02627926542563641
1729028463.331729,-0.9993712174560883,-0.0036535255596002896,0.0029648048413206353,0.035143013581282634,1729028463.331745,-0.9993914634086781,-0.014671933299827003,0.01759992028341681,0.026299810743118657
1729028463.339933,-0.9993713240503109,-0.0036541220255754563,0.0029556836636658213,0.035140688556585926,1729028463.339942,-0.9993913469527281,-0.014817249468512692,0.017514262866891506,0.02627994197918027
1729028463.348232,-0.9993712375540029,-0.0036547822200672757,0.002948746105678714,0.03514366248854467,1729028463.3482392,-0.9993898135672867,-0.014951375108381355,0.017452422290491668,0.0263034194831564
1729028463.3564842,-0.9993708948810911,-0.003655569242351553,0.002941466932402089,0.03515393364002556,1729028463.356491,-0.9993892094369926,-0.014989495882236626,0.01743151768326803,0.026318534635450086
1729028463.3648589,-0.9993708702321136,-0.003657791753506988,0.0029349271127512406,0.03515494977722039,1729028463.3648682,-0.9993902253608793,-0.01491620176801001,0.01747589524923296,0.026292155925005056
1729028463.373214,-0.9993707763267432,-0.003657634918264389,0.002939283914165615,0.03515727152324666,1729028463.373229,-0.9993905398103062,-0.01481193947198292,0.017551888779876044,0.02628852576699147
1729028463.3814862,-0.9993705287608359,-0.0036563775992931704,0.0029456965089356755,0.03516390221826948,1729028463.381495,-0.9993900646566877,-0.014702262341970026,0.01765180191097987,0.02630125542298462
1729028463.3898618,-0.999370432024971,-0.0036547222704353707,0.0029563735468927845,0.03516592746964281,1729028463.3898702,-0.9993904416229065,-0.014639430947812355,0.017731616598652803,0.026268270348365264
1729028463.398162,-0.9993704364667866,-0.0036521387979071285,0.002982407750781396,0.03516387126573667,1729028463.39817,-0.9993900279276952,-0.014551403319272495,0.017854636925630555,0.026249584384795025
1729028463.407334,-0.9993704093277969,-0.00364897777486028,0.003004848065399702,0.035163060294778115,1729028463.4073431,-0.9993885242823222,-0.014499516347250656,0.017906297147568185,0.026300305719922923
1729028463.4149172,-0.9993707672182974,-0.0036474944117685366,0.003018219530234456,0.035151895608843964,1729028463.414929,-0.9993899328410314,-0.014451578993844383,0.017967315145847314,0.026231461778428326
1729028463.423168,-0.9993707207010163,-0.0036469540595963326,0.0030277032277890277,0.035152458588029234,1729028463.423177,-0.9993909922534348,-0.01437574306649573,0.018019034970115453,0.02619727071141165
1729028463.431458,-0.9993706966008697,-0.003647530227493368,0.0030315113327918884,0.035152755763541044,1729028463.431466,-0.9993891421062834,-0.014379314653894925,0.018051202807563248,0.026243704527970424
1729028463.439821,-0.9993705467442074,-0.003647178774204361,0.003028556153379623,0.03515730699013925,1729028463.439829,-0.9993891121615175,-0.014434482904683391,0.01802478358448591,0.026232715700449043
1729028463.456009,-0.999370750973099,-0.00364777281792598,0.0030294088562134486,0.03515136604621406,1729028463.456019,-0.9993891634383963,-0.014419299432592932,0.01802986100492332,0.02623562307090971
1729028463.4577842,-0.9993705428590877,-0.0036475598884949203,0.00302935632834925,0.0351573089503216,1729028463.457794,-0.9993888008322106,-0.014361383204579043,0.018047773973274686,0.0262688655677617
1729028463.4659069,-0.9993705061909333,-0.0036459546202187924,0.0030279219804466182,0.0351586413142706,1729028463.465918,-0.9993896733114271,-0.014323769493769184,0.018060630636905366,0.02624736419082363
1729028463.4755158,-0.9993706388096826,-0.003647607068224902,0.003026706412279316,0.035154804737002276,1729028463.4755242,-0.9993898658031448,-0.014316217672245899,0.01806298419034982,0.02624253500850343
1729028463.482683,-0.999370567420832,-0.0036481991135360174,0.003024298442090966,0.03515697989198774,1729028463.482694,-0.9993895026225623,-0.01433905920956029,0.018039661910697218,0.02625993196792753
1729028463.4898329,-0.9993706198526586,-0.0036479893069448557,0.003018742615647502,0.035155988712449515,1729028463.489845,-0.9993895663805559,-0.014375575495159528,0.018006480825725067,0.026260313919307943
1729028463.498186,-0.9993709020717625,-0.0036488050725977522,0.0030093184617156683,0.03514868868407228,1729028463.498199,-0.9993901517790593,-0.014441733631534871,0.017961334913476727,0.026232638160704758
1729028463.506456,-0.9993707273787538,-0.003652640289112658,0.002992466013099624,0.03515469562575735,1729028463.506464,-0.999389214163127,-0.014505455023058493,0.017900142513451157,0.02627499356764518
1729028463.5148532,-0.9993707869694183,-0.0036521592609644743,0.002981929961049497,0.03515394684193529,1729028463.514862,-0.9993905166774227,-0.014534110759066519,0.017863178164020013,0.02623474157596878
1729028463.523242,-0.9993710596805188,-0.003654384315933442,0.0029748194154584177,0.035146564522781865,1729028463.523249,-0.9993907828133408,-0.014577965217756915,0.01786213850611678,0.026200957345794418
1729028463.531575,-0.9993707097575264,-0.003652660233164553,0.0029729933476267743,0.03515684659513657,1729028463.53159,-0.9993892645103808,-0.014624895143099975,0.017848934508546143,0.026241683641931468
1729028463.539906,-0.9993706670355975,-0.0036524414490491344,0.0029727066060202655,0.03515810796559954,1729028463.539924,-0.9993891772118388,-0.014691365965245241,0.01779935332696137,0.02624155595731892
1729028463.548131,-0.9993708822436137,-0.0036528716202628778,0.0029786657818262883,0.03515144097625612,1729028463.548141,-0.9993896167230296,-0.014686778597618692,0.017812476059192093,0.02621847091767948
1729028463.556445,-0.999370842518125,-0.003652809992802302,0.0029835725142043426,0.0351521606565256,1729028463.5564532,-0.9993900638087231,-0.014623103576905088,0.017838106590009756,0.02621959487595127
